,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
224,3658.0,3129.0,1500,75,2,1453865508,0.0108746,0.864332,0.171895,0.0119255,0.008255,0.933502,0.678688,0.106075,0.25114,0.2534,1.46373,5.50004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,627.0,19396.0,721,75,0,1453841637,0.000596224,0.0178653,0.0229146,0.991344,0.0014126,0.00534795,0.999045,0.516344,0.00289051,0.00281223,0.224784,3.29307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,3996.0,36588.0,3686,744,16,1453878962,0.000860902,0.993486,0.0223667,0.00193572,0.00159786,0.896609,0.901724,0.25571,0.208996,0.949733,0.921678,4.70677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2322.0,1549.0,1768,74,2,1453859615,0.000108891,0.000812141,0.0346971,0.993926,0.00144872,0.0012881,0.309175,0.0554155,0.000406892,0.000729531,0.136888,5.09002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,255.0,2349.0,283,74,3,1453854527,0.00582502,0.107424,0.741551,0.0342152,0.00770692,0.74552,0.123418,0.0569402,0.0350552,0.0463164,0.964916,6.22077,0.001973028,0.000454933,3.25e-05,1.49e-06,4.9e-06,0.99709326,0.0004102,2.97e-05
229,28.0,93.0,66,74,6,1453851074,0.00092107,0.0234302,0.016418,0.864797,0.0183688,0.008891,0.781237,0.226481,0.00228074,0.13733,0.249143,1.91422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,334.0,1210.0,324,74,0,1453797000,0.000314627,0.0160487,0.0104743,0.979914,0.0035657,0.00235589,0.970039,0.179807,0.00201222,0.00143386,0.221084,3.5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,449.0,7900.0,1711,74,1,1453776244,0.000120611,0.00267203,0.00170342,0.0677017,0.97718,0.00107547,0.999991,0.151654,0.00119326,0.00367079,0.0659991,0.19111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,893.0,4288.0,740,74,1,1453750817,0.00553582,0.943116,0.0326616,0.000361644,0.0110307,0.982423,0.847017,0.05198,0.441725,0.229866,1.08428,3.96058,1.79e-05,0.000597131,0.000156334,2.45e-07,0.9517647,0.047348216,9.5e-05,2.05e-05
233,1842.0,1058.0,995,73,8,1453883098,0.000765583,0.994223,0.00189407,0.0204874,0.000297543,0.0699815,0.151247,0.0106004,0.0232108,0.00576885,0.418999,5.35735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,1502.0,1413.0,2425,72,1,1453876260,0.032017,0.882766,0.0264464,0.0254469,0.0603697,0.481356,0.0812047,0.0468952,0.205514,0.191372,1.62751,4.00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,188.0,214.0,255,72,0,1453867391,0.0022311,0.998457,0.00421673,0.00163224,0.000376058,0.210085,0.0506486,0.00719658,0.0980386,0.094189,0.526694,4.86666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
