,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
24294,54.0,13018.0,86,68,0,1453883362,0.969249,0.0460163,0.0284019,0.00300546,0.043619,0.996757,0.123598,0.0250362,0.733114,0.0387338,2.05384,2.5261,0.000274,0.00932,0.00222,0.000642,0.825,0.127,0.0343,0.000551
24295,793.0,893.0,883,67,22,1453883836,0.0125084,0.996341,0.00362086,0.00392173,0.000243524,0.905001,0.102691,0.00993392,0.393292,0.0113609,1.11958,5.32628,5.44e-07,8.79e-08,7.76e-07,1.16e-08,0.9999953,1.79e-06,1.14e-06,3.34e-07
24296,984.0,1299.0,1174,66,3,1453883514,0.00112654,0.00574799,0.0142746,0.877321,0.140352,0.00355584,0.968786,0.317816,0.00272383,0.005836,0.257359,1.48068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24297,302.0,807.0,557,65,11,1453883256,0.00486237,0.928355,0.0473297,0.0242371,0.00798563,0.500522,0.067859,0.031787,0.0638076,0.834601,1.18988,4.59465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24298,312.0,929.0,387,65,8,1453882540,0.0102325,0.592178,0.0519194,0.2926,0.0087297,0.0745407,0.0827329,0.0270721,0.0245821,0.0891318,0.892466,3.72253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24299,276.0,26628.0,13734,64,1,1453883981,0.00677199,0.16659,0.828876,0.00861227,0.0262336,0.924308,0.877155,0.159704,0.159997,0.0114717,1.86738,5.17364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24300,911.0,1729.0,606,63,5,1453882915,0.0010666,0.728202,0.0145641,0.428748,0.00020445,0.0512231,0.267438,0.0369903,0.0102519,0.00247653,0.39352,6.57984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24301,641.0,3587.0,302,62,9,1453882665,0.807599,0.160995,0.130388,0.00593605,0.0315209,0.988216,0.146395,0.0798843,0.463186,0.0373699,1.86075,2.39082,0.00021877,0.001861937,6.3e-06,2.12e-05,9.84e-06,0.9926048,0.005177195,0.000100008
24302,493.0,814.0,626,61,3,1453884346,0.00181686,0.999021,0.000605274,0.00101356,0.000361388,0.356708,0.183771,0.00998372,0.152567,0.00364533,0.363781,3.50954,0.001153491,0.009748313,0.001215288,0.000322198,0.168192,0.7945847,0.02331602,0.001468017
24303,203.0,25885.0,16196,6,0,1453884261,0.000581159,0.0115557,0.0040421,0.991607,0.00820287,0.00111334,0.968741,0.160565,0.00202649,0.00126945,0.192591,1.92865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24304,201.0,251.0,750,6,0,1453883874,0.000205693,0.00435337,0.0460821,0.987327,0.00250591,0.00154805,0.146421,0.0502212,0.000725697,0.000778143,0.18995,4.79426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24305,196.0,20238.0,2605,6,1,1453883519,0.000136359,0.000736235,0.0247348,0.99697,0.00351259,0.000691888,0.768412,0.130355,0.000350789,0.000416113,0.160298,2.64502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24306,196.0,20238.0,2605,6,1,1453883519,0.000136359,0.000736235,0.0247348,0.99697,0.00351259,0.000691888,0.768412,0.130355,0.000350789,0.000416113,0.160298,2.64502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24307,6924.0,4905.0,2821,6,0,1453883409,0.00286194,0.790097,0.0880285,0.00400826,0.00985663,0.838425,0.837371,0.109413,0.177237,0.00706715,0.988562,3.51792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24308,5655.0,16597.0,3542,6,0,1453883328,0.0326155,0.0275809,0.0388288,0.00344886,0.767206,0.899828,0.99666,0.104494,0.410632,0.00291288,1.01586,1.81254,2.13e-06,0.000171,1.46e-06,2.12e-07,0.995,0.00522,1.9e-05,1.66e-05
24309,7331.0,1724.0,2352,6,0,1453883230,5.69e-05,0.000194139,0.00485006,0.999899,4.92e-05,0.000148674,0.914391,0.397728,0.000148618,0.00983761,0.101241,1.50752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24310,7331.0,1724.0,2352,6,1,1453883209,0.00208005,0.0187265,0.0201287,0.884752,0.0412731,0.00947667,0.654056,0.203029,0.00341537,0.0945382,0.447332,1.80049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24311,7331.0,1724.0,2352,6,0,1453883158,0.000131452,0.0157065,0.000745192,0.972864,0.0200682,0.000439525,0.993863,0.252334,0.000832099,0.0152497,0.110293,1.00198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24312,7331.0,1724.0,2352,6,0,1453883109,2.17e-05,0.00331209,0.00085053,0.999846,4.1e-05,0.000193323,0.998713,0.252805,0.00018934,0.000797581,0.0507905,2.61845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24313,7331.0,1724.0,2352,6,0,1453882984,0.000174643,0.00752508,0.000974064,0.75293,0.252956,0.00235467,0.993115,0.135579,0.00140982,0.461585,0.120994,0.985472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24314,3205.0,19090.0,24237,6,0,1453882924,0.000200642,0.0013823,0.0027439,0.996768,0.00716801,0.000702126,0.945848,0.0468895,0.00045591,0.000544034,0.128144,1.28659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24315,203.0,25885.0,16196,6,0,1453882773,0.0005042,0.00630074,0.126867,0.98335,0.00110668,0.0138821,0.990311,0.241853,0.00186752,0.00185761,0.29414,5.14476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24316,7473.0,8380.0,8455,6,0,1453882746,0.00115336,0.00361586,0.0106842,0.991574,0.00381851,0.00108887,0.991066,0.39417,0.00137049,0.00881936,0.133679,1.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24317,7101.0,1187.0,38482,6,0,1453882517,0.000190092,0.998885,0.00211134,0.000617109,6.44e-05,0.171955,0.0209969,0.00245285,0.0599285,0.00432613,0.351873,4.14384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24318,7101.0,1187.0,38482,6,0,1453882517,0.000190092,0.998885,0.00211134,0.000617109,6.44e-05,0.171955,0.0209969,0.00245285,0.0599285,0.00432613,0.351873,4.14384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24319,7101.0,1187.0,38482,6,0,1453882517,0.000190092,0.998885,0.00211134,0.000617109,6.44e-05,0.171955,0.0209969,0.00245285,0.0599285,0.00432613,0.351873,4.14384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24320,4867.0,1777.0,1373,6,0,1453881936,0.000954743,0.00606695,0.0243405,0.966132,0.0198001,0.00620963,0.995791,0.326674,0.00513747,0.0023241,0.267479,2.38597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24321,4867.0,1777.0,1373,6,0,1453881936,0.000954743,0.00606695,0.0243405,0.966132,0.0198001,0.00620963,0.995791,0.326674,0.00513747,0.0023241,0.267479,2.38597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24322,4867.0,1777.0,1373,6,0,1453881936,0.000954743,0.00606695,0.0243405,0.966132,0.0198001,0.00620963,0.995791,0.326674,0.00513747,0.0023241,0.267479,2.38597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24323,4867.0,1777.0,1373,6,0,1453881936,0.000954743,0.00606695,0.0243405,0.966132,0.0198001,0.00620963,0.995791,0.326674,0.00513747,0.0023241,0.267479,2.38597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
