,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
14312,7501.0,15533.0,15265,13,4,1453309963,0.00182998,0.333034,0.0054766,0.126422,0.192307,0.00590071,0.123613,0.0224298,0.0060889,0.0610383,0.46447,2.0774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14313,7501.0,15533.0,15265,13,2,1453296613,4.69e-05,0.00128044,0.00177681,0.999975,2.68e-05,0.000328941,0.650164,0.0593052,0.000214388,0.000691571,0.102085,3.29961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14314,7501.0,15533.0,15265,13,1,1453295734,0.000471901,0.0318432,0.00984155,0.936977,0.0107752,0.00162173,0.0631473,0.023818,0.00106396,0.00264319,0.37442,3.92908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14315,1491.0,4533.0,3049,128,3,1453569726,0.0151105,0.469378,0.0252678,0.012542,0.657456,0.330951,0.374463,0.120082,0.0772384,0.879335,1.05733,2.62294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14316,1491.0,4533.0,3049,125,3,1453569974,0.019162,0.360904,0.0391829,0.0305557,0.58148,0.317355,0.369243,0.112691,0.0874147,0.791838,1.19117,3.29193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14317,5451.0,23014.0,15248,12,0,1453759584,5.29e-05,0.0102554,0.004932,0.997878,0.0001557,0.00187826,0.995113,0.0251732,0.00041922,0.000313406,0.0695819,4.32364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14318,5451.0,23014.0,15248,12,1,1453755632,0.000881384,0.0302858,0.00936176,0.91667,0.0445053,0.0155657,0.979045,0.149326,0.00662902,0.00615575,0.416463,3.29115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14319,331.0,108.0,170,12,0,1453753963,0.00241123,0.0764472,0.0671139,0.3012,0.168285,0.0662873,0.979275,0.755758,0.0112983,0.063305,0.787529,2.95412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14320,2713.0,5120.0,1825,12,2,1453727566,0.00835087,0.117505,0.313234,0.511149,0.0592316,0.118826,0.248722,0.102086,0.0315455,0.0232447,1.2691,4.31639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14321,7501.0,15533.0,15265,12,1,1453665025,0.00397242,0.83073,0.150323,0.0331178,0.00369414,0.276922,0.347346,0.0921378,0.0491426,0.0254809,1.04515,4.92855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
