,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
3133,5761.0,24895.0,811,22,0,1453667196,6.45e-05,0.00078377,0.00413482,0.999942,1.08e-05,0.000331968,0.98891,0.157517,0.000259357,0.000258958,0.0821043,4.11926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3138,825.0,177.0,169,22,2,1453458690,0.000216044,0.0186321,0.00258281,0.991413,0.00186037,0.000449986,0.955314,0.21647,0.000595651,0.000720486,0.137326,1.62189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3139,170.0,3041.0,355,22,0,1453371507,0.00143035,0.0798717,0.0160859,0.905814,0.00394307,0.0182682,0.505624,0.0528039,0.00715118,0.00674271,0.44031,3.98104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,552.0,5556.0,3415,22,1,1453359541,0.000769577,0.999144,0.00233369,0.000873886,0.000110063,0.230453,0.00584269,0.00203811,0.0494548,0.119855,0.477844,4.88427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3146,604.0,4532.0,1388,21,1,1453647783,0.001188,0.0611518,0.0067514,0.948446,0.00236381,0.0037276,0.448325,0.198138,0.001839,0.0503049,0.314992,2.05308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3149,5761.0,24895.0,811,21,1,1453559489,0.000285536,0.00278008,0.0083474,0.998436,0.000442664,0.000963943,0.995543,0.259433,0.000774101,0.000713314,0.146772,3.18021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3151,4417.0,2027.0,436,21,3,1453542268,0.000280421,0.00323647,0.0388484,0.993363,0.000915859,0.00324876,0.352036,0.0341717,0.000924742,0.000595021,0.175159,3.32371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3157,1434.0,2745.0,1277,21,0,1453272347,0.000292056,0.015414,0.00208011,0.994762,0.00248085,0.000960069,0.994731,0.0602103,0.00122554,0.000292966,0.111662,2.63849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,552.0,5556.0,3415,20,2,1453483013,0.00549495,0.715528,0.0842555,0.1615,0.00612965,0.191413,0.131491,0.0457107,0.0402176,0.0681508,1.12844,5.11675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,5761.0,24895.0,811,20,0,1453280637,0.000325509,0.0204741,0.00199103,0.997745,0.000644743,0.000309249,0.798431,0.129653,0.000577507,0.00144041,0.17751,2.47388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,424.0,1235.0,5188,20,2,1453257103,0.00234411,0.0249577,0.0696335,0.863561,0.0158901,0.0216694,0.136008,0.0806279,0.00417676,0.106548,0.432617,3.47434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,552.0,5556.0,3415,18,1,1453717875,0.00134538,0.856988,0.135725,0.0516943,0.000428856,0.424835,0.0129527,0.01026,0.0333546,0.0588175,0.634347,3.77693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,5761.0,24895.0,811,18,0,1453588766,3.19e-05,0.000517719,0.0040158,0.999937,6.2e-05,0.000168603,0.958681,0.266426,0.000165753,0.000299524,0.0815004,4.3719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,371.0,193.0,191,18,3,1453282259,0.00407419,0.421546,0.0426602,0.133319,0.0487168,0.131639,0.649114,0.101413,0.0314805,0.0116808,0.849479,4.47767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,552.0,5556.0,3415,18,0,1453280820,0.00234508,0.994169,0.0129669,0.00409236,0.000369394,0.32608,0.0315542,0.012751,0.0688727,0.10886,0.621548,3.09716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,448.0,485.0,336,18,2,1453220818,0.00150973,0.0538397,0.00414295,0.841105,0.0595541,0.00285739,0.0776912,0.018699,0.0021224,0.011087,0.373882,2.73048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,552.0,5556.0,3415,18,0,1453209043,0.000695333,0.585352,0.0272995,0.133036,0.0119642,0.0176561,0.363883,0.0711853,0.00858567,0.058307,0.404554,2.84954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,552.0,5556.0,3415,17,0,1453773015,0.00057734,0.00490759,0.0604378,0.979139,0.00321023,0.00421903,0.928471,0.0510634,0.00168297,0.00140061,0.251868,2.79897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
