,Followings,Followers,MediaCount,Likes,Comments ,CreationTime,Selfie,BodySnap,Marketing,ProductOnly,NonFashion,Face,Logo,BrandLogo,Smile,Outdoor,NumberOfPeople,NumberOfFashionProduct,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
469,127.0,116.0,78,35,2,1453792339,4.6e-05,0.0021166,0.00847313,0.99958,5.9e-05,0.000449022,0.130016,0.038103,0.000333172,0.000133391,0.122249,8.02489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,175.0,234.0,197,34,4,1453870125,0.00133518,0.99264,0.000809853,0.00755863,0.00167809,0.120459,0.0517021,0.00298971,0.0316155,0.0113193,0.374154,3.93194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,315.0,456.0,1699,34,1,1453828931,0.000952193,0.985767,0.0196186,0.00801355,0.000337542,0.338209,0.353296,0.0217294,0.0610802,0.0030646,0.672464,4.96502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,196.0,466.0,365,34,2,1453804157,0.000307321,0.00125008,0.00686387,0.986834,0.0304572,0.000678238,0.999736,0.360777,0.000731285,0.00114855,0.183137,0.887565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,369.0,363.0,468,33,0,1453851730,0.0063432,0.776524,0.0227447,0.285723,0.00400196,0.115035,0.351508,0.070195,0.0257743,0.0704754,0.659202,3.55206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,176.0,232.0,58,33,1,1453830828,0.00274973,0.853459,0.0553678,0.0125101,0.00887267,0.693347,0.779249,0.0808907,0.10974,0.195351,1.00644,5.26353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,699.0,1796.0,1840,32,2,1453849764,0.000869876,0.881809,0.00876658,0.0309559,0.0256537,0.092199,0.968325,0.227693,0.0218362,0.0259111,0.421978,2.86921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,209.0,303.0,573,32,0,1453846733,0.00020689,0.00117812,0.0364438,0.986975,0.00297715,0.00247971,0.592613,0.0828438,0.000656397,0.00255735,0.186329,4.03954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,1678.0,2091.0,734,32,2,1453806131,0.00341963,0.984784,0.0764751,0.00581061,0.000484253,0.881575,0.0510059,0.0142835,0.184576,0.125104,1.34256,5.83392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,664.0,1087.0,368,32,0,1453756308,0.00273172,0.132368,0.0162706,0.288929,0.120702,0.0636377,0.131781,0.0186489,0.0154293,0.00456392,0.660566,5.8448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,132.0,89.0,159,31,0,1453828967,0.00141853,0.0306806,0.0575355,0.952703,0.00586568,0.0134826,0.648593,0.0853991,0.00582093,0.00582706,0.476399,3.21679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,155.0,787.0,280,31,2,1453813339,0.0149489,0.51975,0.0329977,0.412663,0.0223053,0.101397,0.168407,0.0734331,0.0394742,0.110399,1.08637,5.01542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,574.0,446.0,915,31,1,1453811967,0.00690282,0.0776426,0.0165724,0.751989,0.0524957,0.032153,0.372827,0.333322,0.0174121,0.218441,0.769233,2.55973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
